Code Name	Organisation Name	UPC Short Name	Organisation Type	Web URL	In Use	School Code	Institution Code	Placement Code	Sponsor Code	Department Code	User Defined Field 01	User Defined Field 02	User Defined Field 03	User Defined Field 04	User Defined Field 05	User Defined Field 06	User Defined Field 07	User Defined Field 08	User Defined Field 09	User Defined Field 10	User Defined Field 11	User Defined Field 12	User Defined Field 13	User Defined Field 14	User Defined Field 15	User Defined Field 16	User Defined Field 17	User Defined Field 18	User Defined Field 19	User Defined Field 20	Agent code	Level	Parent Organisation	Eng Primary Lang?	Status	Status start date	Status end date	Academic year style	Admissibility	Country code	Region code
7581	National Institute of Technology Goa		HEI	"http://www.nitgoa.ac.in	"	Y						IN	IAU-025001	IMPORT~27/02/20																	National Institute of Technology Goa											
7582	National Institute of Technology Hamirpur		HEI	"http://www.nith.ac.in	"	Y						IN	IAU-012465	IMPORT~27/02/20																	National Institute of Technology Hamirpur											
7583	National Institute of Technology Jamshedpur		HEI	"http://www.nitjsr.ac.in	"	Y						IN	IAU-012466	IMPORT~27/02/20																	National Institute of Technology Jamshedpur											
7584	National Institute of Technology Karnataka		HEI	"http://www.nitk.ac.in	"	Y						IN	IAU-012467	IMPORT~27/02/20																	National Institute of Technology Karnataka											
7585	National Institute of Technology Kurukshetra		HEI	"http://www.nitkkr.ac.in	"	Y						IN	IAU-012468	IMPORT~27/02/20																	National Institute of Technology Kurukshetra											
7586	National Institute of Technology Manipur		HEI	"http://www.nitmanipur.ac.in	"	Y						IN	IAU-025019	IMPORT~27/02/20																	National Institute of Technology Manipur											
8772	Osaka International University		HEI	"http://www.oiu.ac.jp	"	Y						JP	IAU-013155	IMPORT~27/02/20																	Osaka Kokusai Daigaku											
8773	Osaka Jogakuin University		HEI	"http://www.wilmina.ac.jp/ojc	"	Y						JP	IAU-013150	IMPORT~27/02/20																	Osaka Jogakuin Daigaku											
8774	Osaka Kawasaki Rehabilitation University		HEI	"http://www.kawasakigakuen.ac.jp	"	Y						JP	IAU-021972	IMPORT~27/02/20																	Osaka Kawasaki Rehabilitation Daigaku											
8775	Osaka Medical College		HEI	"http://www.osaka-med.ac.jp	"	Y						JP	IAU-013149	IMPORT~27/02/20																	Osaka Ika Daigaku											
8776	Osaka Ohtani University		HEI	"http://www.osaka-ohtani.ac.jp	"	Y						JP	IAU-013158	IMPORT~27/02/20																	Osaka Ohtani Daigaku											
9262	Catholic Kwandong University		HEI	"http://www.cku.ac.kr	"	Y						KR	IAU-010653	IMPORT~27/02/20																	Catholic Kwandong University											
9263	Catholic University of Daegu		HEI	"http://www.cu.ac.kr	"	Y						KR	IAU-002021	IMPORT~27/02/20																	Catholic University of Daegu											
9264	Catholic University of Pusan		HEI	"http://www.cup.ac.kr	"	Y						KR	IAU-002024	IMPORT~27/02/20																	Catholic University of Pusan											
9265	CHA University		HEI	"http://en-new.cha.ac.kr	"	Y						KR	IAU-003018	IMPORT~27/02/20																	CHA University											
9266	Changshin University		HEI	"http://eng.cs.ac.kr	"	Y						KR	IAU-025167	IMPORT~27/02/20																	Changshin University											
9267	Changwon National University		HEI	"http://www.changwon.ac.kr	"	Y						KR	IAU-002652	IMPORT~27/02/20																	Changwon National University											
9268	Cheongju National University of Education		HEI	"	"	Y						KR	IAU-002681	IMPORT~27/02/20																	Cheongju National University of Education											
9269	Cheongju University		HEI	"http://www.chongju.ac.kr	"	Y						KR	IAU-002682	IMPORT~27/02/20																	Cheongju University											
9270	Chinju National University of Education		HEI	"http://www.cue.ac.kr	"	Y						KR	IAU-002746	IMPORT~27/02/20																	Chinju National University of Education											
9271	Chodang University		HEI	"http://www.chodang.ac.kr	"	Y						KR	IAU-002754	IMPORT~27/02/20																	Chodang University											
9272	Chonbuk National University		HEI	"http://www.chonbuk.ac.kr	"	Y						KR	IAU-002756	IMPORT~27/02/20																	Chonbuk National University											
9273	Chongshin University		HEI	"http://www.chongshin.ac.kr	"	Y						KR	IAU-002773	IMPORT~27/02/20																	Chongshin University											
9274	Chonnam National University		HEI	"http://www.jnu.ac.kr	"	Y						KR	IAU-002777	IMPORT~27/02/20																	Chonnam National University											
9275	Chosun University		HEI	"http://www.chosun.ac.kr/eng	"	Y						KR	IAU-002780	IMPORT~27/02/20																	Chosun University											
9276	Chugye University for the Arts		HEI	"http://www.chugye.ac.kr	"	Y						KR	IAU-002802	IMPORT~27/02/20																	Chugye University for the Arts											
9277	Chuncheon National University of Education		HEI	"http://www.cnue.ac.kr/eng/main/main.jsp	"	Y						KR	IAU-002806	IMPORT~27/02/20																	Chuncheon National University of Education											
9278	Chung-Ang University		HEI	"http://www.cau.ac.kr/english	"	Y						KR	IAU-002809	IMPORT~27/02/20																	Chung-Ang University											
9279	Chungbuk National University		HEI	"http://www.chungbuk.ac.kr	"	Y						KR	IAU-002813	IMPORT~27/02/20																	Chungbuk National University											
9280	Chungnam National University		HEI	"http://www.chungnam.ac.kr	"	Y						KR	IAU-002814	IMPORT~27/02/20																	Chungnam National University											
9281	Chungwoon University		HEI	"http://www.chungwoon.ac.kr	"	Y						KR	IAU-002815	IMPORT~27/02/20																	Chungwoon University											
9282	Cyber Hankuk University of Foreign Studies		HEI	"http://www.cufs.ac.kr/eng	"	Y						KR	IAU-025162	IMPORT~27/02/20																	Cyber Hankuk University of Foreign Studies											
9283	Daegu Arts University		HEI	"http://www.dgau.ac.kr	"	Y						KR	IAU-003449	IMPORT~27/02/20																	Daegu Arts University											
9783	Hassan II Institute of Agronomy and Veterinary Medicine		HEI	"http://www.iav.ac.ma	"	Y						MA	IAU-007885	IMPORT~27/02/20																	Institut agronomique et vétérinaire Hassan II											
9784	Hassan II University of Casablanca		HEI	"http://www.uh2c.ac.ma	"	Y						MA	IAU-019728	IMPORT~27/02/20																	Université Hassan II de Casablanca											
9785	Hassania School of Civil Engineering		HEI	"http://www.ehtp.ac.ma	"	Y						MA	IAU-004060	IMPORT~27/02/20																	Ecole Hassania des Travaux publics											
9786	HECGI Business School		HEI	"http://www.hecgi.ma	"	Y						MA	IAU-007100	IMPORT~27/02/20																	Hautes études de commerce de gestion et d'informatique											
9787	HEM Business School		HEI	"http://www.hem.ac.ma	"	Y						MA	IAU-007165	IMPORT~27/02/20																	HEM - Institut des hautes Etudes de Management											
9788	HESTIM School		HEI	"http://www.hestim.ma	"	Y						MA	IAU-004033	IMPORT~27/02/20																	Ecole des hautes Etudes des Sciences et Techniques de l'Ingénierie et du Management.											
9789	High Technology School in Morocco		HEI	"http://www.hightech.edu	"	Y						MA	IAU-007208	IMPORT~27/02/20																	High Technology School in Morocco											
9790	High Technology School of Aeronautics		HEI	"http://www.aerosup.ma	"	Y						MA	IAU-024195	IMPORT~27/02/20																	Ecole supérieure de l 'Aeronautique et la Haute Technologie											
9791	Higher Institute of Applied Engineering		HEI	"http://www.iga.ac.ma/iga.php	"	Y						MA	IAU-008257	IMPORT~27/02/20																	Institut supérieur du Génie appliqué											
9792	Higher institute of Audiovisual and Film Professions		HEI	"http://www.ismac.emadariss.net	"	Y						MA	IAU-024066	IMPORT~27/02/20																	Institut supérieur des métiers de l'Audiovisuel et du Cinéma											
9793	Higher Institute of Electronics and Telecommunications Networks		HEI	"	"	Y						MA	IAU-008168	IMPORT~27/02/20																	Institut supérieur d'Electronique et des Réseaux de Télécommunications											
9794	Higher Institute of Food Sciences		HEI	"http://www.isfort-maroc.com	"	Y						MA	IAU-008200	IMPORT~27/02/20																	Institut supérieur de Formation en Technologie alimentaire											
9795	Higher Magistracy Institute		HEI	"http://www.ism.ma	"	Y						MA	IAU-008215	IMPORT~27/02/20																	Institut supérieur de la Magistrature											
9796	Ibn Tofail University		HEI	"http://www.uit.ac.ma	"	Y						MA	IAU-019733	IMPORT~27/02/20																	Université Ibn Tofail											
9797	Ibn Zohr University		HEI	"http://www.uiz.ac.ma	"	Y						MA	IAU-019734	IMPORT~27/02/20																	Université Ibn Zohr											
9798	Institute for Leadership and Communication Studies		HEI	"http://www.ilcs.ac.ma	"	Y						MA	IAU-008331	IMPORT~27/02/20																	Institute for Leadership and Communication Studies											
9799	Institute for Management Techniques Studies		HEI	"http://www.isfoteg.ma	"	Y						MA	IAU-008196	IMPORT~27/02/20																	Institut supérieur de Formation aux Techniques de Gestion											
10203	Macau Millennium College		HEI	"http://www.mmc.edu.mo	"	Y						MO	IAU-008732	IMPORT~27/02/20																	Instituto Milénio de Macau											
10204	Macau University of Science and Technology		HEI	"http://www.must.edu.mo	"	Y						MO	IAU-018546	IMPORT~27/02/20																	Universidade de Ciência e Tecnologia de Macau											
10205	University of Macau		HEI	"http://www.umac.mo	"	Y						MO	IAU-018555	IMPORT~27/02/20																	Universidade de Macau											
10206	University of Saint Joseph		HEI	"http://www.usj.edu.mo	"	Y						MO	IAU-018565	IMPORT~27/02/20																	Universidade de São José											
10207	Arts campus of Martinique		HEI	"	"	Y						MQ	IAU-023110	IMPORT~27/02/20																	Campus caribéen des arts - Martinique											
10208	University of the French West Indies		HEI	"http://www.univ-ag.fr	"	Y						MQ	IAU-019670	IMPORT~27/02/20																	Université des Antilles											
10209	Advanced Teacher Training College		HEI	"http://www.ens.mr	"	Y						MR	IAU-004192	IMPORT~27/02/20																	Ecole normale supérieure											
7269	Fortune Institute of International Business		HEI	"http://fiib.edu.in	"	Y						IN	IAU-006398	IMPORT~27/02/20																	Fortune Institute of International Business											
7270	G.D. Goenka University		HEI	"http://www.gdgoenkauniversity.com	"	Y						IN	IAU-025006	IMPORT~27/02/20																	G.D. Goenka University											
7271	Galgotias University		HEI	"http://www.galgotiasuniversity.edu.in	"	Y						IN	IAU-006567	IMPORT~27/02/20																	Galgotias University											
7272	Gandhi Institute of Technology and Management (Deemed to be University)		HEI	"http://www.gitam.edu	"	Y						IN	IAU-006665	IMPORT~27/02/20																	Gandhi Institute of Technology and Management (Deemed to be University)											
7273	Gandhigram Rural Institute (Deemed to be University)		HEI	"http://www.ruraluniv.ac.in	"	Y						IN	IAU-006574	IMPORT~27/02/20																	Gandhigram Rural Institute (Deemed to be University)											
7274	Ganpat University		HEI	"http://www.ganpatuniversity.ac.in	"	Y						IN	IAU-006581	IMPORT~27/02/20																	Ganpat University											
7275	Garden City University		HEI	"https://www.gardencity.university	"	Y						IN	IAU-025013	IMPORT~27/02/20																	Garden City University											
7276	Gauhati University		HEI	"http://www.gauhati.ac.in	"	Y						IN	IAU-006589	IMPORT~27/02/20																	Gauhati University											
7277	Gautam Buddha University		HEI	"http://www.gbu.ac.in	"	Y						IN	IAU-006591	IMPORT~27/02/20																	Gautam Buddha University											
7278	Geetanjali University		HEI	"https://www.geetanjaliuniversity.com	"	Y						IN	IAU-025025	IMPORT~27/02/20																	Geetanjali University											
7279	GLA University		HEI	"http://www.gla.ac.in	"	Y						IN	IAU-006666	IMPORT~27/02/20																	GLA University											
7280	Goa Institute of Management		HEI	"http://www.gim.ac.in	"	Y						IN	IAU-006682	IMPORT~27/02/20																	Goa Institute of Management											
7281	Goa University		HEI	"http://www.unigoa.ac.in	"	Y						IN	IAU-006683	IMPORT~27/02/20																	Goa University											
7282	Gokhale Institute of Politics and Economics		HEI	"http://www.gipe.ac.in	"	Y						IN	IAU-006688	IMPORT~27/02/20																	Gokhale Institute of Politics and Economics											
7283	Gondwana University		HEI	"http://unigug.org	"	Y						IN	IAU-024977	IMPORT~27/02/20																	Gondwana University											
7284	Govind Ballabh Pant University of Agriculture and Technology		HEI	"http://www.gbpuat.ac.in	"	Y						IN	IAU-006755	IMPORT~27/02/20																	Govind Ballabh Pant Krishi Evam Praudyogik Vishwavidyalaya											
7285	Govind Guru Tribal University		HEI	"https://www.ggtu.ac.in	"	Y						IN	IAU-024984	IMPORT~27/02/20																	Govind Guru Tribal University											
7286	Graphic Era Hill University		HEI	"http://gehu.ac.in	"	Y						IN	IAU-025039	IMPORT~27/02/20																	Graphic Era Parvatiya Vishwavidyalaya											
7287	Graphic Era University (Deemed to be University)		HEI	"http://www.geu.ac.in	"	Y						IN	IAU-006770	IMPORT~27/02/20																	Graphic Era University (Deemed to be University)											
7288	Gujarat Ayurved University		HEI	"http://www.ayurveduniversity.com	"	Y						IN	IAU-006870	IMPORT~27/02/20																	Gujarat Ayurved University											
7289	Gujarat Forensic Sciences University		HEI	"http://www.gfsu.edu.in	"	Y						IN	IAU-006871	IMPORT~27/02/20																	Gujarat Forensic Sciences University											
7290	Gujarat National Law University		HEI	"http://www.gnlu.ac.in	"	Y						IN	IAU-006872	IMPORT~27/02/20																	Gujarat National Law University											
7291	Gujarat Technological University		HEI	"http://www.gtu.ac.in	"	Y						IN	IAU-006873	IMPORT~27/02/20																	Gujarat Technological University											
7670	Rajasthan University of Health Sciences		HEI	"http://www.ruhsraj.org	"	Y						IN	IAU-013884	IMPORT~27/02/20																	Rajasthan University of Health Sciences											
7671	Rajasthan University of Veterinary and Animal Sciences		HEI	"http://rajuvas.org	"	Y						IN	IAU-024973	IMPORT~27/02/20																	Rajasthan University of Veterinary and Animal Sciences											
7587	National Institute of Technology Meghalaya		HEI	"http://nitmeghalaya.in	"	Y						IN	IAU-025021	IMPORT~27/02/20																	National Institute of Technology Meghalaya											
7588	National Institute of Technology Mizoram		HEI	"http://www.nitmz.ac.in	"	Y						IN	IAU-025026	IMPORT~27/02/20																	National Institute of Technology Mizoram											
7589	National Institute of Technology Nagaland		HEI	"https://nitnagaland.ac.in	"	Y						IN	IAU-025029	IMPORT~27/02/20																	National Institute of Technology Nagaland											
7590	National Institute of Technology Patna		HEI	"http://www.nitp.ac.in	"	Y						IN	IAU-012469	IMPORT~27/02/20																	National Institute of Technology Patna											
6745	School of Business Computing and Computer Science Atma Luhur		HEI	"http://www.atmaluhur.ac.id	"	Y						ID	IAU-025122	IMPORT~27/02/20																	Sekolah Tinggi Manajemen Informatika dan Komputer Ama Luhur											
6746	School of Informatic Management and Computer Engineering - STIKOM SURABAYA		HEI	"http://www.stikom.edu	"	Y						ID	IAU-015053	IMPORT~27/02/20																	Sekolah Tinggi Manajemen Informatika dan Komputer											
6747	School of Information Technology NIIT I-TECH		HEI	"http://www.i-tech.ac.id	"	Y						ID	IAU-014680	IMPORT~27/02/20																	Sekolah Tinggi Teknologi Informasi NIIT I-TECH											
6748	School of Science and Technology Indonesia		HEI	"http://www.inten.ac.id	"	Y						ID	IAU-015109	IMPORT~27/02/20																	Sekolah Tinggi Sains dan Teknologi Indonesia											
6749	Sebelas April College of Economics		HEI	"http://www.stie11april-sumedang.ac.id	"	Y						ID	IAU-014862	IMPORT~27/02/20																	Sekolah Tinggi Ilmu Ekonomi Sebelas April											
6750	Sebelas April Foreign Language College		HEI	"	"	Y						ID	IAU-000301	IMPORT~27/02/20																	Sekolah Tinggi Bahasa Asing Sebelas April Sumedang											
6751	Sebelas April School of Administrative Sciences		HEI	"http://stiasebelasapril.ac.id	"	Y						ID	IAU-014659	IMPORT~27/02/20																	Sekolah Tinggi Ilmu Administrasi Sebelas April											
6752	Sebelas Maret University		HEI	"http://www.uns.ac.id	"	Y						ID	IAU-019218	IMPORT~27/02/20																	Universitas Sebelas Maret											
6753	Sekolah Tinggi Ilmu Administrasi Tabalong		HEI	"https://stiatabalong.ac.id	"	Y						ID	IAU-000245	IMPORT~27/02/20																	Sekolah Tinggi Ilmu Administrasi Tabalong											
6754	Selamat Sri University		HEI	"http://uniss.ac.id	"	Y						ID	IAU-025880	IMPORT~27/02/20																	Universitas Selamat Sri											
6755	Semarang University		HEI	"http://usm.ac.id	"	Y						ID	IAU-019219	IMPORT~27/02/20																	Universitas Semarang											
6756	Semarang Veteran Institute of Teacher Training and Educational Science		HEI	"http://www.ikip-veteran.ac.id	"	Y						ID	IAU-008023	IMPORT~27/02/20																	IKIP Veteran Semarang											
6757	Semen Indonesia International University		HEI	"http://www.uisi.ac.id	"	Y						ID	IAU-025814	IMPORT~27/02/20																	Universitas Internasional Semen Indonesia											
6758	Sepuluh November Institute of Technology		HEI	"http://www.its.ac.id	"	Y						ID	IAU-008299	IMPORT~27/02/20																	Institut Teknologi Sepuluh November											
6759	Serambi Mekkah University		HEI	"http://www.serambimekkah.ac.id	"	Y						ID	IAU-019220	IMPORT~27/02/20																	Universitas Serambi Mekkah											
6760	Serang Raya University		HEI	"http://www.unsera.ac.id	"	Y						ID	IAU-019221	IMPORT~27/02/20																	Universitas Serang Raya											
6761	"Serasan College of Economics, Muara Enim"		HEI	"	"	Y						ID	IAU-014863	IMPORT~27/02/20																	Sekolah Tinggi Ilmu Ekonomi Serasan Muara Enim											
6762	Serasan Muara Enim College of Law		HEI	"http://www.stihserasan.ac.id	"	Y						ID	IAU-025496	IMPORT~27/02/20																	Sekolah Tinggi Ilmu Hukum Serasan Muara Enim											
6763	Serelo Lahat College of Economics		HEI	"http://www.stieserelo.ac.id	"	Y						ID	IAU-014864	IMPORT~27/02/20																	Sekolah Tinggi Ilmu Ekonomi Serelo Lahat											
9284	Daegu Cyber University		HEI	"http://english.dcu.ac.kr	"	Y						KR	IAU-025177	IMPORT~27/02/20																	Daegu Cyber University											
9285	Daegu Gyeongbuk Institute of Science and Technology		HEI	"http://en.dgist.ac.kr	"	Y						KR	IAU-024938	IMPORT~27/02/20																	Daegu Gyeongbuk Institute of Science and Technology											
9286	Daegu Haany University		HEI	"http://www.dhu.ac.kr	"	Y						KR	IAU-003450	IMPORT~27/02/20																	Daegu Haany University											
9287	Daegu National University of Education		HEI	"http://www.dnue.ac.kr	"	Y						KR	IAU-003451	IMPORT~27/02/20																	Daegu National University of Education											
9288	Daegu University		HEI	"http://www.daegu.ac.kr	"	Y						KR	IAU-003452	IMPORT~27/02/20																	Daegu University											
9289	Daehan Theological University		HEI	"http://www.dtu.ac.kr	"	Y						KR	IAU-025194	IMPORT~27/02/20																	Daehan Theological University											
9290	Daejeon University		HEI	"http://www.dju.ac.kr	"	Y						KR	IAU-003454	IMPORT~27/02/20																	Daejeon University											
9291	Daejin University		HEI	"http://www.daejin.ac.kr	"	Y						KR	IAU-003455	IMPORT~27/02/20																	Daejin University											
9292	Daeshin University		HEI	"http://www.daeshin.ac.kr	"	Y						KR	IAU-025203	IMPORT~27/02/20																	Daeshin University											
9684	Sri Lanka Institute of Information Technology		HEI	"http://www.sliit.lk	"	Y						LK	IAU-015707	IMPORT~27/02/20																	Sri Lanka Institute of Information Technology											
9685	Sri Lanka International Buddhist Academy		HEI	"https://www.siba.edu.lk	"	Y						LK	IAU-026988	IMPORT~27/02/20																	Sri Lanka International Buddhist Academy											
9686	University of Colombo		HEI	"http://www.cmb.ac.lk	"	Y						LK	IAU-020118	IMPORT~27/02/20																	University of Colombo											
9687	University of Jaffna		HEI	"http://www.jfn.ac.lk	"	Y						LK	IAU-020202	IMPORT~27/02/20																	University of Jaffna											
9688	University of Kelaniya		HEI	"http://www.kln.ac.lk	"	Y						LK	IAU-020212	IMPORT~27/02/20																	University of Kelaniya											
9689	University of Moratuwa		HEI	"http://www.mrt.ac.lk	"	Y						LK	IAU-020315	IMPORT~27/02/20																	University of Moratuwa											
9690	University of Peradeniya		HEI	"http://www.pdn.ac.lk	"	Y						LK	IAU-020423	IMPORT~27/02/20																	University of Peradeniya											
9691	University of Ruhuna		HEI	"http://www.ruh.ac.lk	"	Y						LK	IAU-020462	IMPORT~27/02/20																	University of Ruhuna											
9692	University of Sri Jayewardenepura		HEI	"http://www.sjp.ac.lk	"	Y						LK	IAU-020514	IMPORT~27/02/20																	University of Sri Jayewardenepura											
9693	University of the Visual and Performing Arts		HEI	"http://www.vpa.ac.lk	"	Y						LK	IAU-008337	IMPORT~27/02/20																	University of the Visual and Performing Arts											
9694	Uva Wellassa University		HEI	"http://www.uwu.ac.lk	"	Y						LK	IAU-020801	IMPORT~27/02/20																	Uva Wellassa University											
9695	Wayamba University of Sri Lanka		HEI	"http://www.wyb.ac.lk	"	Y						LK	IAU-021151	IMPORT~27/02/20																	Wayamba University of Sri Lanka											
9696	African Methodist Episcopal University		HEI	"http://www.ame.edu.lr	"	Y						LR	IAU-000138	IMPORT~27/02/20																	African Methodist Episcopal University											
9697	Cuttington University		HEI	"http://cuttingtonuniversity.edu.lr	"	Y						LR	IAU-003366	IMPORT~27/02/20																	Cuttington University											
9698	Stella Maris Polytechnic		HEI	"http://www.stellamarispolytechnic.info	"	Y						LR	IAU-022377	IMPORT~27/02/20																	Stella Maris Polytechnic											
9699	United Methodist University		HEI	"http://umu.edu.lr	"	Y						LR	IAU-022376	IMPORT~27/02/20																	United Methodist University											
9700	University of Liberia		HEI	"http://www.ul.edu.lr	"	Y						LR	IAU-020227	IMPORT~27/02/20																	University of Liberia											
9701	William V.S. Tubman University		HEI	"http://www.tubmanu.edu.lr	"	Y						LR	IAU-021275	IMPORT~27/02/20																	William V.S. Tubman University											
10210	Al Aasriya University of Nouakchott		HEI	"http://www.una.mr	"	Y						MR	IAU-019633	IMPORT~27/02/20																	Université de Nouakchott Al Aasriya											
10211	Lebanese International University of Mauritania		HEI	"http://www.liu.mr	"	Y						MR	IAU-010887	IMPORT~27/02/20																	Lebanese International University of Mauritania											
10212	"National School of Administration, Journalism and Magistature"		HEI	"http://enajm.mr	"	Y						MR	IAU-004085	IMPORT~27/02/20																	"Ecole nationale d'administration, de journalisme et de magistrature"											
10213	Sup' Management Mauritania		HEI	"http://www.supmgtmauritanie.org	"	Y						MR	IAU-015967	IMPORT~27/02/20																	Sup' Management Mauritanie											
10214	IMO International Maritime Law Institute		HEI	"http://www.imli.org	"	Y						MT	IAU-007752	IMPORT~27/02/20																	IMO International Maritime Law Institute											
10215	Mahatma Gandhi Institute		HEI	"http://www.mgirti.org	"	Y						MU	IAU-011183	IMPORT~27/02/20																	Mahatma Gandhi Institute											
10216	Mascareignes University		HEI	"http://www.udm.ac.mu	"	Y						MU	IAU-019677	IMPORT~27/02/20																	Université des Mascareignes											
10217	Mauritius Institute of Education		HEI	"http://www.mie.ac.mu	"	Y						MU	IAU-011479	IMPORT~27/02/20																	Mauritius Institute of Education											
10218	Mauritius Institute of Health		HEI	"http://mih.govmu.org	"	Y						MU	IAU-024340	IMPORT~27/02/20																	Mauritius Institute of Health											
10219	Open University of Mauritius		HEI	"http://www.open.ac.mu	"	Y						MU	IAU-013101	IMPORT~27/02/20																	Open University of Mauritius											
10220	University of Mauritius		HEI	"http://www.uom.ac.mu	"	Y						MU	IAU-020290	IMPORT~27/02/20																	University of Mauritius											
10221	"University of Technology, Mauritius"		HEI	"http://www.utm.ac.mu	"	Y						MU	IAU-020538	IMPORT~27/02/20																	"University of Technology, Mauritius"											
10222	Avid College		HEI	"http://www.avidcollege.edu.mv	"	Y						MV	IAU-025415	IMPORT~27/02/20																	Avid College											
10223	Cyryx College		HEI	"http://cyryxcollege.edu.mv	"	Y						MV	IAU-025416	IMPORT~27/02/20																	Cyryx College											
10224	Islamic University of Maldives		HEI	"https://www.ium.edu.mv	"	Y						MV	IAU-025417	IMPORT~27/02/20																	Islamic University of Maldives											
10225	Maldives Business School		HEI	"https://www.businessschool.mv	"	Y						MV	IAU-025418	IMPORT~27/02/20																	Maldives Business School											
10226	Mandhu College		HEI	"http://www.mandhucollege.edu.mv	"	Y						MV	IAU-025419	IMPORT~27/02/20																	Mandhu College											
10227	Mianz International College		HEI	"https://micollege.edu.mv	"	Y						MV	IAU-025422	IMPORT~27/02/20																	Mianz International College											
10228	The Maldives National University		HEI	"http://mnu.edu.mv	"	Y						MV	IAU-024934	IMPORT~27/02/20																	The Maldives National University											
10229	Villa College		HEI	"http://villacollege.edu.mv	"	Y						MV	IAU-024927	IMPORT~27/02/20																	Villa College											
10230	Zikura International College		HEI	"http://zikura.com	"	Y						MV	IAU-025423	IMPORT~27/02/20																	Zikura International College											
10231	"Africa University of Guidance, Counselling and Youth Development"		HEI	"http://augcyd.wixsite.com/augcyd-1	"	Y						MW	IAU-024346	IMPORT~27/02/20																	"Africa University of Guidance, Counselling and Youth Development"											
8875	Showa Pharmaceutical University		HEI	"http://www.shoyaku.ac.jp	"	Y						JP	IAU-015371	IMPORT~27/02/20																	Showa Yakka Daigaku											
8876	Showa University		HEI	"http://www.showa-u.ac.jp	"	Y						JP	IAU-015368	IMPORT~27/02/20																	Showa Daigaku											
8877	Showa University of Music		HEI	"http://www.tosei-showa-music.ac.jp	"	Y						JP	IAU-015370	IMPORT~27/02/20																	Showa Ongaku Daigaku											
8878	Showa Women's University		HEI	"http://www.swu.ac.jp	"	Y						JP	IAU-015369	IMPORT~27/02/20																	Showa Joshi Daigaku											
8879	Shubun University		HEI	"http://www.shubun.ac.jp	"	Y						JP	IAU-021987	IMPORT~27/02/20																	Shubun Daigaku											
7672	Rajendra Prasad Central Agricultural University		HEI	"https://www.rpcau.ac.in	"	Y						IN	IAU-013885	IMPORT~27/02/20																	Rajendra Prasad Central Agricultural University											
7673	Rajiv Gandhi Indian Institute of Management Shillong		HEI	"http://www.iimshillong.in	"	Y						IN	IAU-013886	IMPORT~27/02/20																	Rajiv Gandhi Indian Institute of Management Shillong											
7674	Rajiv Gandhi Institute of Petroleum Technology		HEI	"http://www.rgipt.ac.in	"	Y						IN	IAU-025034	IMPORT~27/02/20																	Rajiv Gandhi Institute of Petroleum Technology											
7675	Rajiv Gandhi National Institute of Youth Development		HEI	"http://www.rgniyd.gov.in	"	Y						IN	IAU-013887	IMPORT~27/02/20																	Rajiv Gandhi National Institute of Youth Development											
7676	Rajiv Gandhi National University of Law		HEI	"http://rgnul.ac.in	"	Y						IN	IAU-013888	IMPORT~27/02/20																	Rajiv Gandhi National University of Law											
7677	Rajiv Gandhi Technical University		HEI	"https://www.rgpv.ac.in	"	Y						IN	IAU-013889	IMPORT~27/02/20																	Rajiv Gandhi Proudyogiki Vishwavidyalaya											
7678	Rajiv Gandhi University		HEI	"http://www.rgu.ac.in	"	Y						IN	IAU-013890	IMPORT~27/02/20																	Rajiv Gandhi University											
7679	Rajiv Gandhi University of Health Sciences		HEI	"http://www.rguhs.ac.in	"	Y						IN	IAU-013891	IMPORT~27/02/20																	Rajiv Gandhi University of Health Sciences											
7680	Rajiv Gandhi University of Knowledge Technologies		HEI	"http://www.rgukt.ac.in	"	Y						IN	IAU-024981	IMPORT~27/02/20																	Rajiv Gandhi University of Knowledge Technologies											
7681	Ramakrishna Mission Vivekananda University (Deemed to be University)		HEI	"http://www.rkmvu.ac.in	"	Y						IN	IAU-013898	IMPORT~27/02/20																	Ramakrishna Mission Vivekananda University (Deemed to be University)											
7682	Ranchi University		HEI	"http://ranchiuniversity.ac.in	"	Y						IN	IAU-013903	IMPORT~27/02/20																	Ranchi University											
7683	Rani Channamma University		HEI	"http://www.rcub.ac.in	"	Y						IN	IAU-013906	IMPORT~27/02/20																	Rani Channamma University											
7684	Rani Durgavati University		HEI	"http://www.rdunijbpin.org	"	Y						IN	IAU-013907	IMPORT~27/02/20																	"Rani Durgavati Vishwavidyalaya, Jabalpur"											
7685	Rashtrasant Tukadoji Maharaj Nagpur University		HEI	https://www.nagpuruniversity.ac.in/v2/	Y						IN	IAU-013909	JEM25~11/03/21																	Rashtrasant Tukadoji Maharaj Nagpur University											
7686	Rashtriya Sanskrit Sansthan		HEI	"http://www.sanskrit.nic.in	"	Y						IN	IAU-013910	IMPORT~27/02/20																	Rashtriya Sanskrit Sansthan											
7687	Ravenshaw University		HEI	"http://www.ravenshawuniversity.ac.in	"	Y						IN	IAU-013920	IMPORT~27/02/20																	Ravenshaw University											
7688	Rayalaseema University		HEI	"http://www.rayalaseemauniversity.ac.in	"	Y						IN	IAU-013921	IMPORT~27/02/20																	Rayalaseema University											
7689	Reva University		HEI	"http://reva.edu.in	"	Y						IN	IAU-025074	IMPORT~27/02/20																	Reva University											
7690	RK University		HEI	"http://rku.ac.in	"	Y						IN	IAU-025037	IMPORT~27/02/20																	RK University											
